id,price,dist_navy_pier_miles,is_landmark_proximate,transit_north_premium,is_premium_transit_hub,shoreline_gravity,dist_to_nearest_beach_miles,crime_density_total,nb_homicides_half_mile
10131101,72.0,7.6918,0,0.096,0.0,0.2002,5.9422,165.1946,0
10227627,100.0,7.5601,0,0.0414,0.3545,0.433,1.1857,397.8142,1
10254486,98.0,7.8503,0,0.1053,0.9317,0.6919,5.9959,329.1328,0
10280979,125.0,5.4928,0,0.1265,0.8211,0.4178,3.61,365.3628,0
10392060,124.0,4.0125,0,0.1401,0.7021,0.2779,2.7703,314.0505,1
10411427,46.0,5.443,0,0.0971,0.6258,0.1777,4.7149,397.3531,1
10518084,87.0,8.5245,0,0.0976,0.0,0.3396,6.6341,180.9846,0
10547772,79.0,3.1901,1,0.157,0.0,0.3055,2.3461,314.0505,1
10548699,69.0,3.1901,1,0.157,0.0,0.3055,2.3461,314.0505,1
10649603,245.0,2.1788,1,0.2166,0.6885,0.5323,1.0284,842.8006,1
10863022,118.0,2.0683,1,0.2073,0.6361,0.4377,1.6228,383.6329,0
10879699,56.0,7.3176,0,0.1055,0.0,0.3225,5.4345,160.9753,0
10945786,,4.4207,0,0.1014,0.5498,0.2297,4.3248,188.3615,0
10980810,73.0,5.9359,0,0.108,0.7492,0.2057,4.4444,258.2845,0
10997225,151.0,3.4035,0,0.1691,0.7447,0.5048,1.5965,253.4784,0
11146518,,4.279,0,0.1046,0.5521,0.2374,4.1971,188.3615,0
11146814,300.0,4.279,0,0.1046,0.5521,0.2374,4.1971,188.3615,0
11205769,500.0,4.5539,0,0.1437,0.7982,0.5655,2.6636,365.3628,0
11207835,113.0,5.146,0,0.073,0.0,0.5346,2.2961,446.6997,0
11240415,110.0,5.3757,0,0.0999,0.6369,0.1811,4.5943,397.3531,1
11276504,46.0,5.443,0,0.0971,0.6258,0.1777,4.7149,397.3531,1
11316564,360.0,7.1182,0,0.1079,0.0,0.3523,5.2308,160.9753,0
11456952,1500.0,3.9587,1,0.1,0.0,0.5675,3.494,413.2855,0
11459685,105.0,6.7759,0,0.1027,0.7983,0.2092,5.0922,165.1946,0
11476089,,5.3772,0,0.0689,0.0,0.5969,1.931,399.8848,0
11588346,77.0,6.3285,0,0.096,0.0,0.1687,5.1605,354.858,0
11609854,54.0,4.3249,0,0.1165,0.6203,0.2203,3.6954,383.6329,0
11637237,120.0,3.5404,0,0.1238,0.0,0.2911,3.574,188.3615,0
11698006,74.0,4.1559,1,0.0968,0.499,0.3635,4.2261,289.1653,0
11866232,,6.3283,0,0.0549,0.0,0.4525,1.4889,390.6212,0
11902507,162.0,9.972,0,0.0743,0.0,0.1252,8.4335,172.7917,0
11904373,181.0,3.01,1,0.1653,0.6628,0.3271,2.1283,314.0505,0
11965767,167.0,2.6691,0,0.1963,0.0,0.5819,0.9638,253.4784,0
11983838,196.0,5.4925,0,0.1226,0.7958,0.3069,3.6905,159.7822,0
12021281,95.0,5.2186,0,0.1308,0.8136,0.4451,3.3343,365.3628,0
12070222,213.0,4.7826,0,0.1209,0.0,0.2258,3.6072,314.0505,0
12093618,132.0,5.287,0,0.1258,0.7909,0.3193,3.4842,159.7822,0
12095628,,8.1934,0,0.0877,0.8059,0.1606,6.5865,172.7917,0
12136030,555.0,4.4539,0,0.1291,0.7043,0.2486,3.2133,314.0505,0
12153109,340.0,6.6036,0,0.0515,0.0,0.5141,1.0327,390.6212,0
12159371,63.0,3.2764,1,0.1251,0.535,0.4214,3.8032,289.1653,0
12243431,,5.0904,0,0.0745,0.4537,0.3931,2.937,446.6997,1
12268349,54.0,4.3249,0,0.1165,0.6203,0.2203,3.6954,383.6329,0
12268908,54.0,4.3249,0,0.1165,0.6203,0.2203,3.6954,383.6329,0
12330769,315.0,7.3104,0,0.0994,0.0,0.2108,5.5605,165.1946,0
12334385,,3.3702,1,0.1214,0.5306,0.4191,3.9117,289.1653,0
12451721,,5.6403,0,0.0953,0.6327,0.1725,4.8712,397.3531,1
12507128,119.0,7.5483,0,0.1071,0.9158,0.5837,5.6787,329.1328,0
12536277,138.0,7.1238,0,0.111,0.9017,0.631,5.2571,329.1328,0
12543743,,1.1251,1,0.3086,0.6558,0.7894,0.6938,842.8006,1
12581064,361.0,6.4452,0,0.1139,0.8481,0.3494,4.5659,160.9753,0
12588033,260.0,7.3834,0,0.0963,0.8077,0.1898,5.7099,165.1946,0
12623279,185.0,3.5412,0,0.1518,0.6893,0.3035,2.44,314.0505,1
12684163,248.0,2.1219,1,0.1846,0.5764,0.6008,2.7022,276.7138,0
12714714,97.0,6.4645,0,0.0532,0.0,0.4713,1.3019,390.6212,0
12727728,,2.1925,1,0.1806,0.5764,0.5553,2.7107,276.7138,0
12759999,157.0,4.9914,0,0.1325,0.7938,0.38,3.143,365.3628,0
12869290,177.0,6.3488,0,0.1185,0.871,0.6109,4.4733,358.0325,1
12871814,76.0,2.3632,0,0.2094,0.7043,0.5704,0.8983,253.4784,0
12874125,70.0,3.2462,1,0.1263,0.5363,0.4229,3.7697,289.1653,0
12932496,96.0,1.5753,1,0.2627,0.6765,0.6944,0.5116,842.8006,0
12950970,78.0,2.8875,1,0.1692,0.6579,0.3359,2.0547,314.0505,0
12956671,357.0,3.3973,0,0.1717,0.7551,0.6222,1.5198,253.4784,0
13014320,50.0,8.1701,0,0.1024,0.0,0.5702,6.3029,402.4574,0
13062802,,2.7039,1,0.1805,0.6684,0.3701,1.7742,314.0505,0
13080765,365.0,8.4866,0,0.0817,0.0,0.1408,7.0232,217.7129,0
13128883,27.0,4.8598,0,0.0912,0.5342,0.2129,4.7944,188.3615,1
13137589,82.0,6.6349,0,0.0989,0.0,0.1816,5.1621,258.2845,0
13148936,248.0,2.723,0,0.1957,0.0,0.6517,0.9092,253.4784,0
13149571,107.0,4.4302,0,0.1214,0.6594,0.2236,3.5507,314.0505,0
13207526,270.0,4.5296,0,0.1432,0.7916,0.4982,2.6465,365.3628,0
13247627,,8.3342,0,0.0901,0.841,0.1785,6.609,165.1946,0
13295757,170.0,2.0475,1,0.209,0.6369,0.442,1.5948,383.6329,0
13311675,478.0,5.4591,0,0.1141,0.7368,0.2188,4.0133,258.2845,0
13343525,115.0,3.1845,1,0.1263,0.5286,0.578,3.9294,276.7138,0
13373997,134.0,5.3417,0,0.1255,0.796,0.3278,3.5224,159.7822,0
13390160,338.0,1.6172,1,0.2524,0.6606,0.5861,0.8656,842.8006,1
13414718,168.0,5.902,0,0.1058,0.0,0.1943,4.5358,258.2845,0
13416789,142.0,4.5072,0,0.141,0.7765,0.3974,2.6773,365.3628,0
13453259,115.0,4.6094,0,0.122,0.0,0.226,3.5721,314.0505,0
13478467,199.0,4.0435,0,0.1359,0.6856,0.2599,2.9919,314.0505,1
13493868,431.0,5.9134,0,0.1094,0.7562,0.2125,4.3758,258.2845,0
13509392,476.0,5.4137,0,0.1149,0.7369,0.2213,3.9629,258.2845,0
13522012,116.0,5.443,0,0.0971,0.6258,0.1777,4.7149,397.3531,1
13531342,58.0,8.6585,0,0.0326,0.3152,0.2369,3.1178,382.9801,0
13621242,,4.5313,0,0.1128,0.6241,0.2112,3.8614,383.6329,0
13623907,,5.8343,0,0.1059,0.0,0.1937,4.5051,258.2845,0
13635380,43.0,5.443,0,0.0971,0.6258,0.1777,4.7149,397.3531,1
13648548,74.0,4.6958,0,0.1266,0.7209,0.2486,3.3139,258.2845,0
13648600,64.0,4.6975,0,0.1266,0.7214,0.249,3.3116,258.2845,0
13648645,88.0,4.697,0,0.1266,0.721,0.2486,3.3144,258.2845,0
13656154,92.0,4.0757,0,0.1469,0.0,0.3539,2.3906,253.4784,0
13656318,45.0,5.443,0,0.0971,0.6258,0.1777,4.7149,397.3531,1
13666998,,5.9462,0,0.1225,0.8508,0.5327,4.0592,358.0325,0
13713501,71.0,3.9519,0,0.1323,0.655,0.2477,3.1077,314.0505,1
13743298,95.0,3.9185,0,0.1464,0.72,0.3123,2.4671,258.2845,0
13746300,258.0,6.2762,0,0.1133,0.0,0.2907,4.4425,159.7822,0
13768369,232.0,6.2967,0,0.1131,0.0,0.2901,4.4627,159.7822,0
13824783,52.0,7.2082,0,0.1073,0.0,0.3575,5.3195,160.9753,0
13884932,1443.0,4.5557,0,0.1389,0.7717,0.3659,2.7588,365.3628,0
13893848,,3.5505,0,0.1665,0.7576,0.5694,1.6822,253.4784,0
13915441,713.0,11.2962,0,0.0721,0.0,0.125,9.6132,52.5755,0
13928644,266.0,6.0754,0,0.0991,0.0,0.1753,4.9204,354.858,1
13953306,100.0,7.1836,0,0.1055,0.8635,0.2919,5.3158,160.9753,0
13961352,,6.2914,0,0.0555,0.4046,0.6011,1.0327,390.6212,0
13972956,135.0,2.1631,0,0.22,0.6958,0.5838,0.8844,842.8006,1
14016520,95.0,3.0131,1,0.1658,0.6652,0.3291,2.1105,314.0505,0
14058443,80.0,7.3103,0,0.0885,0.0,0.1535,5.984,218.0524,0
14081954,110.0,5.397,0,0.0852,0.5453,0.1841,5.1474,169.0158,2
14084505,65.0,3.6035,0,0.144,0.0,0.275,2.7106,314.0505,1
14085322,80.0,4.4018,0,0.1038,0.5608,0.2252,4.2151,188.3615,0
14089727,57.0,4.3563,0,0.1479,0.7924,0.5972,2.4659,365.3628,0
14092623,231.0,7.8065,0,0.0391,0.3446,0.3679,1.6061,397.8142,1
14115665,58.0,8.6585,0,0.0326,0.3152,0.2369,3.1178,382.9801,0
14115706,40.0,8.7489,0,0.032,0.312,0.2323,3.2092,382.9801,0
14115711,55.0,8.6585,0,0.0326,0.3152,0.2369,3.1178,382.9801,0
14141704,54.0,7.372,0,0.109,0.9125,0.6638,5.5111,329.1328,0
14141861,46.0,7.3971,0,0.1088,0.9136,0.6686,5.5369,329.1328,0
14144295,137.0,2.7638,1,0.1732,0.6517,0.3449,1.9995,314.0505,0
14166242,104.0,5.7237,0,0.1061,0.0,0.1926,4.4641,258.2845,1
14197548,129.0,4.426,0,0.1466,0.7953,0.5982,2.5357,365.3628,0
14238448,122.0,5.3726,0,0.1123,0.0,0.2081,4.0796,258.2845,0
14296844,449.0,2.2818,0,0.2142,0.7029,0.5923,0.8339,253.4784,0
14298102,65.0,4.3249,0,0.1165,0.6203,0.2203,3.6954,383.6329,0
14349670,50.0,8.0099,0,0.1035,0.0,0.5711,6.1418,329.1328,0
14357876,119.0,1.1603,1,0.3038,0.6562,0.7706,0.6943,842.8006,1
14382622,73.0,8.013,0,0.0374,0.3373,0.4391,1.33,397.8142,1
14429433,68.0,5.5554,0,0.0978,0.6411,0.1761,4.7492,354.858,1
14431243,157.0,4.4872,0,0.1441,0.7906,0.5063,2.6033,365.3628,0
14437950,56.0,4.8457,0,0.0787,0.0,0.6603,2.3923,314.8131,0
14449619,76.0,3.2745,1,0.1549,0.6622,0.3011,2.3926,314.0505,1
14531526,330.0,4.2479,0,0.1243,0.6523,0.2303,3.4135,314.0505,0
14539561,137.0,5.5249,0,0.1213,0.0,0.2924,3.7456,159.7822,0
14556304,89.0,7.5115,0,0.107,0.0,0.5195,5.6334,329.1328,0
14588581,92.0,5.4401,0,0.1222,0.0,0.2911,3.6729,159.7822,0
14595303,,5.4533,0,0.1256,0.8108,0.3675,3.5917,365.3628,0
14611960,231.0,4.2689,0,0.138,0.0,0.2893,2.7883,258.2845,0
14631349,,4.571,0,0.1313,0.7312,0.2696,3.0852,258.2845,0
14692738,60.0,8.6061,0,0.1003,0.9637,0.8193,6.7684,402.4574,0
14741430,218.0,3.3256,1,0.1405,0.6079,0.2825,2.9287,383.6329,0
14774756,274.0,3.9279,0,0.1353,0.0,0.2549,3.0086,314.0505,1
14806237,,3.2457,0,0.1751,0.7435,0.5569,1.4149,253.4784,0
14820957,,8.3342,0,0.0901,0.841,0.1785,6.609,165.1946,0
14859319,196.0,3.0176,1,0.1672,0.6716,0.3356,2.061,314.0505,0
14871197,321.0,3.7985,0,0.1596,0.766,0.5454,1.9254,365.3628,0
14883494,178.0,5.0756,0,0.1192,0.7243,0.2289,3.6949,258.2845,0
15011149,450.0,6.0535,0,0.109,0.769,0.2173,4.4525,226.8979,0
15024671,165.0,4.571,0,0.1313,0.7312,0.2696,3.0852,258.2845,0
15053294,266.0,9.0589,0,0.0971,0.9764,0.6507,7.2068,402.4574,0
15094729,40.0,12.7394,0,0.0651,0.0,0.1058,11.1024,52.5755,0
15114450,154.0,4.346,0,0.1477,0.7895,0.5604,2.457,365.3628,0
15115673,74.0,4.8122,0,0.138,0.8021,0.4887,2.9261,365.3628,0
15116890,78.0,6.4411,0,0.1008,0.0,0.1859,4.9811,258.2845,0
15130764,143.0,15.4398,0,0.0033,0.0536,0.1288,9.1166,175.0723,0
15132653,236.0,4.8884,0,0.135,0.795,0.4102,3.0253,365.3628,0
15149053,102.0,2.8911,1,0.1689,0.657,0.3348,2.0661,314.0505,0
15166761,383.0,5.0657,0,0.1329,0.8063,0.4367,3.1861,365.3628,0
15216226,1200.0,5.5472,0,0.1215,0.7952,0.2987,3.754,159.7822,0
15216905,80.0,7.1157,0,0.1051,0.8527,0.2704,5.267,160.9753,0
15217088,611.0,2.8785,1,0.1687,0.6544,0.334,2.0799,314.0505,0
15230450,350.0,5.0509,0,0.1348,0.8155,0.5327,3.1605,365.3628,0
15256715,83.0,7.9961,0,0.1044,0.9395,0.7748,6.1513,402.4574,0
15328919,168.0,6.8818,0,0.0979,0.0,0.1828,5.338,226.8979,0
15342084,198.0,3.7359,0,0.1392,0.0,0.2635,2.8667,314.0505,1
15355696,206.0,4.8904,0,0.123,0.7245,0.2398,3.4931,258.2845,0
15360554,140.0,3.7236,0,0.1545,0.73,0.3604,2.1324,253.4784,0
15379201,85.0,9.4894,0,0.0737,0.0,0.1223,8.0812,217.7129,0
15406710,62.0,8.171,0,0.0996,0.0,0.3291,6.2814,180.9846,0
15420226,392.0,8.4039,0,0.0825,0.0,0.1426,6.9357,217.7129,0
15484924,52.0,8.561,0,0.0431,0.4119,0.1296,7.4152,107.6809,0
15496152,127.0,3.089,1,0.1648,0.6739,0.3304,2.1155,314.0505,0
15500042,86.0,8.8483,0,0.0837,0.8244,0.1521,7.2146,172.7917,0
15549085,120.0,4.8649,0,0.1386,0.8126,0.5982,2.9762,365.3628,0
15578702,119.0,6.192,0,0.1039,0.747,0.1932,4.7344,258.2845,0
15597127,133.0,3.3833,1,0.1209,0.5301,0.4183,3.9256,289.1653,0
15599810,75.0,4.7596,0,0.1401,0.8069,0.5741,2.8694,365.3628,0
15643384,83.0,4.8306,0,0.1394,0.8125,0.6211,2.9433,365.3628,0
15658650,147.0,4.4743,0,0.1448,0.7924,0.5319,2.5867,365.3628,0
15659073,83.0,6.9539,0,0.1113,0.0,0.4704,5.0669,329.1328,0
15669026,99.0,7.579,0,0.1063,0.0,0.4945,5.6983,329.1328,0
15678106,248.0,4.7209,0,0.1389,0.7946,0.4554,2.8444,365.3628,0
15694333,160.0,3.751,0,0.1407,0.0,0.2678,2.8211,314.0505,1
15701920,135.0,5.353,0,0.1168,0.742,0.2292,3.8597,258.2845,0
15744964,80.0,3.2104,1,0.1274,0.5362,0.4381,3.7602,289.1653,0
15758556,109.0,1.1197,1,0.3112,0.6597,0.8197,0.5913,842.8006,0
15771536,469.0,4.7461,0,0.1387,0.797,0.4669,2.8655,365.3628,0
15804772,91.0,8.4591,0,0.0949,0.0,0.2426,6.5967,90.0343,0
15853679,76.0,4.1694,0,0.1476,0.763,0.4039,2.3676,365.3628,0
15871357,34.0,12.8166,0,0.0649,0.0,0.1053,11.1783,52.5755,0
15904833,103.0,2.9999,1,0.1651,0.6606,0.3262,2.1382,314.0505,0
15911102,123.0,4.4437,0,0.1278,0.0,0.2422,3.2912,314.0505,0
15954582,135.0,6.4344,0,0.1172,0.8711,0.5527,4.5527,358.0325,1
15983050,75.0,5.3522,0,0.1261,0.8008,0.3434,3.5146,159.7822,0
16001987,136.0,8.2142,0,0.1027,0.9466,0.7281,6.3659,402.4574,0
16012260,135.0,5.4582,0,0.1102,0.0,0.2021,4.2003,258.2845,1
16026075,114.0,10.079,0,0.0775,0.8589,0.1384,8.4079,90.2514,0
16039792,419.0,4.6643,0,0.0825,0.0,0.643,2.6042,314.8131,0
16040153,97.0,5.2758,0,0.1117,0.0,0.2041,4.097,354.858,0
16052779,47.0,8.2788,0,0.0951,0.0,0.2294,6.4349,90.0343,0
16070011,79.0,4.972,0,0.1224,0.7307,0.2409,3.5303,258.2845,0
16229723,130.0,7.2674,0,0.1092,0.903,0.5464,5.3911,329.1328,0
16246568,127.0,1.5701,1,0.2622,0.6737,0.6745,0.5602,842.8006,0
16346266,132.0,8.2822,0,0.0989,0.0,0.3297,6.3923,180.9846,0
16353883,178.0,7.832,0,0.0914,0.8074,0.1727,6.1942,165.1946,0
16365205,45.0,5.2366,0,0.0892,0.5564,0.1875,4.9359,421.1932,1
16453692,920.0,1.7067,1,0.2518,0.6815,0.671,0.5744,842.8006,0
16488400,350.0,1.7633,1,0.2151,0.5943,0.6246,2.247,1063.742,0
16599263,138.0,5.1102,0,0.0739,0.4516,0.4238,2.737,446.6997,1
16630783,47.0,10.5059,0,0.0755,0.8683,0.1332,8.8314,90.2514,0
16662423,622.0,7.9086,0,0.0715,0.6373,0.1251,7.0765,332.1549,1
16687380,110.0,5.9426,0,0.1242,0.8626,0.8298,4.0896,358.0325,1
16749331,58.0,6.7303,0,0.1098,0.849,0.3061,4.8652,160.9753,0
16757056,115.0,5.1195,0,0.0862,0.0,0.2028,5.0489,188.3615,2
16781530,41.0,5.0985,0,0.0917,0.5595,0.1922,4.7973,421.1932,0
16823279,172.0,7.4144,0,0.0985,0.0,0.2089,5.6609,165.1946,0
16917705,157.0,7.6402,0,0.0766,0.0,0.1318,6.7346,332.1549,0
17098971,102.0,6.8706,0,0.0489,0.3852,0.8174,0.2057,390.6212,0
17168028,,7.0664,0,0.0996,0.8035,0.2001,5.3847,165.1946,0
17170225,108.0,9.5043,0,0.0814,0.855,0.1504,7.8112,90.2514,0
17191860,176.0,2.9155,1,0.1671,0.6543,0.33,2.1151,314.0505,0
17191957,,4.546,0,0.1211,0.0,0.2228,3.6006,314.0505,0
17207282,151.0,3.5322,1,0.1397,0.6331,0.268,2.8752,383.6329,0
17221782,245.0,0.9109,1,0.332,0.6344,0.8932,1.2187,1063.742,0
17254241,80.0,4.2071,0,0.1378,0.7176,0.2812,2.8124,258.2845,0
17329552,100.0,7.3439,0,0.1093,0.9117,0.6712,5.4837,329.1328,0
17366144,,5.5449,0,0.1061,0.0,0.1906,4.4268,354.858,1
17382991,700.0,4.8292,0,0.079,0.0,0.617,2.4666,314.8131,0
17383973,90.0,7.2859,0,0.0948,0.0,0.1774,5.7038,165.1946,0
17399529,223.0,0.8666,1,0.3385,0.6318,0.9489,1.2928,1063.742,0
17424708,178.0,5.444,0,0.1191,0.0,0.2539,3.7887,226.8979,0
17438902,97.0,1.4358,1,0.2752,0.6704,0.7172,0.5037,842.8006,0
17460467,,3.5466,0,0.1692,0.0,0.8042,1.6612,365.3628,0
17464924,95.0,4.8998,0,0.091,0.5371,0.2092,4.8016,188.3615,2
17465173,443.0,2.7488,0,0.1943,0.0,0.6336,0.9456,253.4784,0
17514102,504.0,6.8059,0,0.0576,0.0,0.1684,6.1091,182.5694,0
17600522,210.0,6.4614,0,0.1136,0.8475,0.3436,4.5839,160.9753,0
17626341,118.0,3.4594,0,0.1551,0.6915,0.3143,2.3263,314.0505,1
17638039,443.0,6.1743,0,0.1185,0.85,0.4284,4.2844,358.0325,0
17795412,141.0,3.9849,0,0.1562,0.7786,0.6132,2.0953,365.3628,0
17824940,137.0,4.4264,0,0.1229,0.0,0.2266,3.5072,314.0505,0
17831075,225.0,5.7846,0,0.1245,0.8444,0.5319,3.8967,358.0325,0
17832768,339.0,7.4811,0,0.0904,0.0,0.1613,6.0028,218.0524,0
17890798,156.0,6.7525,0,0.1129,0.0,0.4501,4.8632,358.0325,0
17892626,,5.0017,0,0.1197,0.7187,0.2283,3.6626,258.2845,0
17906826,,10.5766,0,0.0779,0.0,0.1476,8.8189,90.2514,0
17920957,89.0,4.4951,0,0.1288,0.7077,0.249,3.2228,314.0505,0
17923236,86.0,5.7305,0,0.1119,0.753,0.2189,4.1968,258.2845,0
17956375,159.0,9.4504,0,0.094,0.0,0.4812,7.579,402.4574,0
18040546,103.0,4.7349,0,0.1176,0.0,0.2151,3.7775,314.0505,0
18060003,154.0,4.5193,0,0.121,0.0,0.2225,3.5936,314.0505,0
18061472,71.0,7.6605,0,0.1002,0.868,0.252,5.8115,235.8681,0
18077204,179.0,4.2199,0,0.1145,0.5979,0.2255,3.7653,383.6329,3
18091194,86.0,7.2706,0,0.0531,0.0,0.1562,6.4202,182.5694,0
18194698,561.0,2.7809,0,0.188,0.7109,0.4768,1.2713,253.4784,0
18224208,144.0,4.8224,0,0.1379,0.8029,0.4927,2.9355,365.3628,0
18272559,45.0,9.6224,0,0.0928,0.0,0.4315,7.7453,180.9846,0
18301586,100.0,5.8642,0,0.1251,0.8586,0.7906,4.0061,358.0325,0
18331520,95.0,1.2074,1,0.2987,0.6594,0.7627,0.6307,842.8006,1
18345065,178.0,2.8668,1,0.1689,0.653,0.3343,2.0821,314.0505,0
18431594,153.0,4.8919,0,0.1359,0.8007,0.4481,3.0131,365.3628,0
18432523,635.0,4.5624,0,0.1433,0.7971,0.5459,2.6728,365.3628,0
18473660,125.0,1.181,1,0.3032,0.6612,0.7918,0.5722,842.8006,0
18509024,258.0,5.3177,0,0.1203,0.0,0.2527,3.6944,226.8979,0
18549762,129.0,4.5804,0,0.1072,0.5982,0.2083,4.0795,383.6329,3
18601472,303.0,5.9991,0,0.1234,0.8635,0.7773,4.1407,358.0325,1
18636662,140.0,5.752,0,0.1055,0.0,0.1909,4.5024,258.2845,1
18638839,139.0,1.5952,1,0.2599,0.6744,0.6677,0.5723,842.8006,0
18687892,85.0,5.9917,0,0.1059,0.7402,0.1969,4.5628,258.2845,0
18722151,336.0,7.9142,0,0.1032,0.0,0.4421,6.0293,180.9846,0
18822176,100.0,3.0698,1,0.1622,0.66,0.3186,2.2113,314.0505,0
18854028,,3.9688,0,0.1534,0.7624,0.4514,2.1386,365.3628,0
18856449,90.0,9.9073,0,0.0791,0.8627,0.1441,8.2153,90.2514,0
18871593,48.0,8.8625,0,0.0929,0.0,0.2469,6.9894,90.0343,0
18876938,290.0,2.5374,1,0.1853,0.6554,0.3768,1.7507,314.0505,0
18918084,,4.0574,0,0.153,0.7736,0.5121,2.1843,365.3628,0
18926227,55.0,6.6211,0,0.0513,0.0,0.4713,1.1984,390.6212,0
18941958,,7.4325,0,0.105,0.0,0.3349,5.5456,160.9753,0
18978187,50.0,7.2908,0,0.1054,0.0,0.3123,5.4113,160.9753,0
19000293,66.0,3.0921,1,0.1625,0.665,0.3207,2.1904,314.0505,0
19018922,,8.4601,0,0.0437,0.413,0.1316,7.3041,107.6809,0
19044554,41.0,9.1838,0,0.0966,0.9833,0.7205,7.3396,402.4574,0
19088115,204.0,3.8562,0,0.1381,0.0,0.262,2.9119,314.0505,1
19123858,101.0,1.4467,1,0.2747,0.6721,0.7256,0.4741,842.8006,0
19124180,114.0,1.4882,1,0.2699,0.6716,0.6992,0.5239,842.8006,0
19131659,144.0,9.4552,0,0.0403,0.0,0.1118,8.8443,88.9147,1
19136596,105.0,4.6721,0,0.0862,0.0,0.2894,4.5348,152.0856,0
19144279,61.0,11.5877,0,0.0732,0.0,0.133,9.8381,52.5755,0
19158517,121.0,2.3582,0,0.2098,0.7045,0.5739,0.8877,253.4784,0
19208339,130.0,4.6349,0,0.1254,0.7065,0.2394,3.3818,314.0505,0
19242274,184.0,2.8753,0,0.1849,0.7167,0.4823,1.2879,253.4784,0
19263774,74.0,9.4205,0,0.0955,0.9955,0.832,7.5898,402.4574,0
19399921,,3.2121,1,0.161,0.6783,0.3227,2.208,314.0505,0
19412268,576.0,3.8208,0,0.1446,0.6971,0.2879,2.6275,314.0505,1
19414085,300.0,4.4318,0,0.1457,0.7914,0.5406,2.5438,365.3628,0
19424810,143.0,7.2386,0,0.109,0.0,0.4864,5.3549,329.1328,0
19432136,,6.9663,0,0.0475,0.3783,0.5337,0.7701,390.6212,0
19454398,237.0,3.8322,0,0.1084,0.5236,0.3294,4.2167,152.0856,0
19474637,,5.7411,0,0.0632,0.4263,0.4011,2.257,446.6997,0
19483555,60.0,4.5964,0,0.1429,0.7998,0.5636,2.7061,365.3628,0
19485349,,3.5213,0,0.1214,0.5487,0.3137,3.7188,188.3615,0
19551521,120.0,6.1501,0,0.1023,0.0,0.1859,4.7875,258.2845,0
19554215,107.0,5.1451,0,0.073,0.0,0.519,2.3378,446.6997,0
19574382,426.0,2.3038,0,0.2144,0.7082,0.6339,0.7269,253.4784,0
19586298,112.0,5.5697,0,0.1145,0.7523,0.2269,4.0257,258.2845,0
19658989,86.0,8.1965,0,0.0892,0.8202,0.1688,6.5347,165.1946,0
19662106,40.0,5.0909,0,0.092,0.5604,0.1923,4.7848,421.1932,0
19672865,44.0,7.3363,0,0.1081,0.0,0.4845,5.4529,329.1328,0
19728643,719.0,4.5624,0,0.1428,0.7943,0.5129,2.6762,365.3628,0
19730133,91.0,3.0636,0,0.1752,0.712,0.4163,1.5904,253.4784,0
19739402,50.0,4.2799,0,0.1284,0.0,0.24,3.2998,314.0505,0
19747110,99.0,9.877,0,0.0756,0.0,0.129,8.3096,172.7917,0
19759186,487.0,5.8195,0,0.0688,0.4695,0.2049,5.4151,150.5926,0
19799074,61.0,4.5658,0,0.092,0.5121,0.2553,4.7857,152.0856,0
19802859,91.0,4.1836,0,0.1298,0.0,0.2426,3.2305,314.0505,0
19840767,60.0,4.6988,0,0.1412,0.8047,0.5763,2.8086,365.3628,0
19856765,220.0,0.9565,1,0.3327,0.6509,0.8754,0.7941,842.8006,0
19891950,99.0,6.7692,0,0.113,0.0,0.4673,4.8811,329.1328,0
19914093,101.0,8.9494,0,0.0312,0.0,0.1979,3.9228,322.2279,1
19944137,55.0,2.9258,1,0.1588,0.6232,0.3176,2.4455,383.6329,1
19947376,110.0,5.8216,0,0.1207,0.8231,0.3531,3.9554,159.7822,0
19952780,1005.0,5.669,0,0.127,0.8467,0.6559,3.7929,358.0325,0
19964263,,3.121,0,0.1737,0.7157,0.4184,1.6033,253.4784,0
19969586,123.0,10.0495,0,0.0779,0.8608,0.1399,8.371,90.2514,0
19984762,72.0,2.9725,0,0.1792,0.7117,0.4338,1.4888,253.4784,0
19998637,70.0,3.0442,0,0.1772,0.7164,0.4381,1.4994,253.4784,0
20026411,,3.9196,0,0.1456,0.7161,0.3054,2.5117,258.2845,1
20053035,90.0,7.3474,0,0.0945,0.0,0.1776,5.7525,165.1946,0
20148895,150.0,4.9146,0,0.1279,0.0,0.2794,3.269,258.2845,0
20176345,171.0,4.4784,0,0.0937,0.5131,0.2625,4.7181,152.0856,0
20181953,229.0,2.0183,0,0.2292,0.6918,0.6127,0.821,842.8006,1
20208487,197.0,6.6696,0,0.0508,0.3895,0.5257,0.9473,390.6212,0
20227969,208.0,6.7899,0,0.0494,0.0,0.4985,0.984,390.6212,0
20293109,119.0,2.3086,1,0.1721,0.5694,0.5658,2.8842,276.7138,0
20294580,85.0,4.4829,0,0.1005,0.5511,0.2251,4.3611,188.3615,0
20319676,118.0,3.4523,0,0.1552,0.6909,0.3142,2.3272,314.0505,1
20360882,183.0,6.6934,0,0.0505,0.0,0.5072,1.0023,390.6212,0
20361494,131.0,7.0514,0,0.112,0.9017,0.7088,5.1935,329.1328,0
20378811,442.0,4.472,0,0.1452,0.7944,0.5577,2.5824,365.3628,0
20379610,103.0,2.5993,1,0.1827,0.6577,0.3708,1.7829,314.0505,0
20381591,126.0,4.1295,0,0.1506,0.7723,0.4735,2.2702,365.3628,0
