id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,geometry,index_right,official_neighbourhood,dist_loop_center_miles,dist_navy_pier_miles,dist_ohare_airport_miles,dist_fulton_market_miles,dist_museum_campus_miles,dist_mccormick_place_miles,min_dist_rail_miles,avg_dist_top3_rail_miles,is_rail_accessible,dist_to_shoreline_miles,dist_to_nearest_beach_miles
1773021,4 Bedroom Across from Wrigley Field Stadium Suite,9297431,Inn At Wrigleyville,,Lake View,41.94774,-87.65421,Entire home/apt,665.0,1,62,2025-09-03,1.15,6,87,18,2446868,POINT (1168995.808000617 1924278.2206302492),25,Lake View,6.093169115675626,6.430407120967302,14.790881400782956,4.541467220775975,7.875656372365616,8.614783087050476,1.7525791482100466,2.655361611033805,0,0.8237819156082272,2.7438755774675148
1773025,4 Bedroom Across from Wrigley Field Legend Suite,9297431,Inn At Wrigleyville,,Lake View,41.9475,-87.6542,Entire home/apt,837.0,1,45,2025-09-07,0.83,6,91,12,2446867,POINT (1168999.221344029 1924190.7854031916),25,Lake View,6.075962947026048,6.413200952317724,14.808087569432532,4.524261052126398,7.858450203716039,8.5975769184009,1.7662279087949442,2.6554505322753155,0,0.827448517664224,2.729878535508205
1810118,LARGE 1BR/Private Full Bath near U of Chicago,9483312,Ryan,,Woodlawn,41.77738,-87.60041,Private room,70.0,4,381,2025-09-01,2.7,2,132,10,R17000015592,POINT (1184161.387549748 1862319.870440043),2,Woodlawn,8.513635759198841,8.176397753907164,29.39768627565742,10.06533765409849,6.731148502508851,5.992021787823989,0.5450116999417081,0.8309859970543919,0,1.5478775534435976,1.4818050862159384
1837153,Musician's Quarters,9601147,Chester,,Hyde Park,41.79989,-87.59432,Entire home/apt,63.0,32,60,2024-10-03,0.42,1,284,1,,POINT (1185751.9940709346 1870536.5915756386),1,Hyde Park,7.25868980950018,6.921451804208504,28.142740325958762,8.81039170439983,5.476202552810189,4.737075838125328,0.38903828515675426,0.5594388123213269,1,0.6847262640159504,0.9888308922117472
1854000,Elegant Lakefront Near Wrigley Field Lake Michigan,9471604,James,,Lincoln Park,41.93264,-87.64311,Entire home/apt,436.0,32,155,2022-08-09,1.09,1,365,0,,POINT (1172059.7253483552 1918799.858533081),33,Lincoln Park,4.475313160200885,4.812551165492561,16.408737356257696,3.408004250263118,6.257800416890876,6.996927131575736,1.6791335383227992,2.6796145188620426,0,0.5206956160175463,1.5639894082518282
1869568,"Homey, cozy and comfortable!",1971382,Esmirna,,North Lawndale,41.856382599584634,-87.71415361216066,Private room,44.0,1,10,2025-08-19,0.5,4,357,9,R23000111400,POINT (1152929.2121614756 1890864.086254499),52,North Lawndale,5.872343639544807,8.108395595766408,18.07640006301949,5.50606496668038,5.735923482565638,5.32926442481394,1.5080263994537115,1.8505169293122619,0,5.297439807354952,5.749569488902566
1921670,The Avondale Garden Unit,9959757,Jedidiah,,Irving Park,41.94663,-87.70783,Entire home/apt,115.0,2,364,2025-09-15,2.82,9,342,24,R18000036958,POINT (1154412.1388177157 1923762.7195004332),46,Irving Park,8.757594883305401,9.094832888597077,12.12645563315318,7.205892988405751,10.540082139995391,11.279208854680252,1.2841265771064263,1.592586634601647,0,3.516799860245684,4.828464921450265
1939467,"Rm 1, Quiet&Cozy in Old Irving - NonSmokers, only",8292749,Ilya,,Irving Park,41.959981860728035,-87.73006782293396,Private room,60.0,32,5,2024-08-31,0.19,2,90,0,,POINT (1148328.2806113276 1928584.8146756513),46,Irving Park,10.823116357094444,11.16035436238612,10.060934159364137,9.271414462194794,12.605603613784435,13.344730328469296,0.4735460719484974,0.7495704636186682,1,4.393040135280949,6.2749565497959034
1984545,Soulful Living 3B-3B Home Hyde Park/Bronzeville,4010906,Bobbie,,Grand Boulevard,41.81961,-87.61324,Entire home/apt,,32,4,2017-06-06,0.03,6,268,0,2255946,POINT (1180532.9580715916 1877678.6748440356),41,Grand Boulevard,4.917568736064563,5.377650425377634,25.801619252523146,6.469270630964214,3.1350814793745734,2.395954764689712,1.170081394493094,1.406989556226658,0,1.1050806445469612,2.63185199648904
2011301,Bucktown - Great Northside Location,5166793,Bradley,,Logan Square,41.92118,-87.68678,Private room,59.0,2,318,2025-08-31,2.22,2,239,28,R22000077881,POINT (1160208.5534210135 1914531.1784165734),10,Logan Square,5.911391154677073,6.248629159968749,14.972659361781508,4.359689259777422,7.693878411367063,8.433005126051924,0.9950868012232632,1.781812139118563,0,2.8912588431208617,3.2455570766533888
2062638,Downtown Urban Oasis 3BR + Huge Deck & Parking!,1876597,Hans,,West Town,41.89821,-87.6572,Entire home/apt,223.0,2,236,2025-09-01,1.65,2,357,14,2510880,POINT (1168324.7286805776 1906222.9743918483),11,West Town,2.80071325992533,3.1379512652170063,18.08333725653325,1.24901136502568,4.583200516615321,5.322327231300181,1.3464158197528686,1.4753313130843992,0,1.7589849215974172,1.8303079430503635
2103986,Mid-Century Townhouse in Lakeview,1838943,Barbara,,Lake View,41.93338,-87.63913,Private room,75.0,1,180,2025-08-29,1.3,1,92,11,R22000091334,POINT (1173140.5053929235 1919078.2600646815),25,Lake View,4.323347532744899,4.660585538036575,16.560702983713682,3.6654250033254026,6.105834789434889,6.84496150411975,1.8720939328491757,2.786172179323828,0,0.30935892137585064,1.4902523670724994
2298310,"Hyde Park / Kenwood, UChicago. Free bike.",1385332,Pattaraporn,,Kenwood,41.80239,-87.60244,Private room,76.0,10,68,2025-07-26,0.49,29,295,5,R21000072908,POINT (1183530.2060272135 1871428.6471538644),43,Kenwood,6.668946699282969,6.331708693991294,27.55299721574155,8.22064859418262,4.8864594425929795,4.147332727908118,0.775000768413472,0.8719764083665471,0,1.0136335015706504,1.4336953597841744
2396340,The Woodsman's Gallery at OHC - No Cleaning Fee!,5228189,Matthew,,West Town,41.89634,-87.65608,Entire home/apt,,2,577,2025-09-07,4.11,18,329,53,2385048,POINT (1168635.0251315343 1905543.9512892398),11,West Town,2.613342132356157,2.950580137647833,18.270708384102424,1.0616402374565068,4.395829389046147,5.1349561037310085,1.2103208658760274,1.4308822605409512,0,1.7315003077039233,1.8063906393669646
2437230,City Hideaway,7000138,Brock & Kim,,North Center,41.94272,-87.68409,Entire home/apt,,1,112,2025-07-30,0.81,1,0,8,R24000114939,POINT (1160881.1980028392 1922385.9293179796),60,North Center,7.271638563688524,7.608876568980199,13.612411952770058,5.719936668788873,9.054125820378514,9.793252535063374,1.824342812191283,2.09959063468808,0,2.4010141996382526,3.6300505904968325
2479175,Cozy Garden-Subterranean Apartment,12681444,Jennifer,,Lincoln Square,41.96316,-87.69208,Entire home/apt,75.0,2,306,2025-09-20,2.2,1,139,25,R17000017830,POINT (1158651.7208351966 1929817.9697409733),0,Lincoln Square,9.10147144070299,9.438709445994666,11.78257907575559,7.549769545803341,10.88395869739298,11.623085412077842,0.9715824161996119,1.9243586310883047,0,2.444105265076539,4.827384681550305
2499596,Vintage Apartment in the Heart of the Ukrainian Village,2768314,Jason,,West Town,41.90006,-87.68096,Entire home/apt,126.0,10,199,2025-08-24,1.42,3,224,10,R23000108359,POINT (1161851.0014183172 1906847.0310177132),11,West Town,4.144990511464218,4.482228516755893,16.739060004994364,2.5932886165645677,5.927477768154208,6.66660448283907,0.84585882252615,1.2493328577872154,0,2.9246436761657373,3.02526972486824
2564678,Even Cowgirls Get The Blues Rm.,5654677,Urban Art,,South Lawndale,41.85295,-87.70686,Private room,45.0,32,6,2021-09-13,0.05,2,123,0,,POINT (1154925.2995191452 1889627.670128612),53,South Lawndale,5.728466512313224,7.964518468534824,18.68861663187488,5.362187839448796,5.5920463553340545,4.717047855958552,1.1736305344687865,1.892805468865272,0,4.991743554659713,5.590177486906642
2695259,Grand Vintage Lincoln Park Penthouse 3 Bedrooms,13793246,Kristi,,Lake View,41.93308,-87.6511,Entire home/apt,,1,162,2023-10-22,1.65,1,0,0,R23000098955,POINT (1169884.3597197675 1918942.7940358077),25,Lake View,4.914385344161984,5.251623349453659,15.969665172296597,3.362683449262333,6.6968726008519734,7.435999315536835,1.4099674605701205,2.53560571996743,0,0.9153116174570778,1.866995879978559
2844042,iKlektik House Chicago / BlueJay,8813383,Mindy + Tony,,West Town,41.89288,-87.68458,Entire home/apt,146.0,2,212,2025-09-14,1.53,3,335,42,R23000110018,POINT (1160885.2782432232 1904223.1671317634),11,West Town,3.830948710165764,4.16818671545744,17.053101806292815,2.2792468152661143,5.6134359668557545,6.352562681540616,0.32398562063652525,1.1260007922836586,1,3.2173514437723116,3.288592495220474
2874486,Gorgeous Penthouse with Stunning Views from Private Rooftop,14692157,Ross,,West Town,41.90026,-87.66871,Entire home/apt,194.0,2,298,2025-09-18,2.73,1,321,30,R21000071753,POINT (1165185.372178571 1906945.5090950388),11,West Town,3.5321320487883923,3.869370054080068,17.35191846767019,1.9804301538887419,5.314619305478383,6.053746020163244,1.1665706848640192,1.4348863590016547,0,2.3058935808007988,2.395111235023744
2907500,The Red Room,11231030,Erik,,West Lawn,41.78225,-87.72806,Private room,38.0,1,402,2025-09-06,2.97,2,326,34,R17000014945,POINT (1149331.0550094764 1863823.554029418),68,West Lawn,11.675125718537267,13.911177674758868,22.516243826860745,11.308847045672838,11.538705561558096,10.494577178223214,2.611199692160503,3.277813319103692,0,7.565655752285013,7.736133292344215
3031898,Art Collector's Pied-a'-terre,15442332,Karen Sophie,,South Shore,41.77206,-87.56982,Entire home/apt,85.0,32,246,2025-02-07,1.78,1,365,1,,POINT (1192522.3497752997 1860453.8961921579),19,South Shore,10.450555545834614,10.113317540542939,31.334606062293197,12.002257440734265,8.668068289144625,7.928941574459763,0.516110781132156,0.6810293679102419,0,0.23432585598154446,1.4196141280474257
3053081,Relaxed Bucktown/Wicker Park 1B Apt,1368870,Paul,,Logan Square,41.91571,-87.67449,Entire home/apt,106.0,2,556,2025-09-19,4.03,1,240,53,R22000090195,POINT (1163568.588405597 1912563.3609829233),10,Logan Square,4.902328196678277,5.239566201969953,15.981722319780303,3.3506263017786266,6.684815453368268,7.423942168053128,0.33727578300849764,1.6074818070076204,1,2.3581440075875335,2.5829019994762925
3068787,Lincoln Square Modern 2 Bed 2 Bath,7780304,Mark,,North Center,41.96136,-87.6784,Entire home/apt,149.0,3,219,2025-09-21,1.79,1,282,33,R22000080115,POINT (1162377.3023431378 1929190.183817462),60,North Center,8.276970033230926,8.614208038522603,12.607080483227655,6.725268138331276,10.059457289920918,10.798584004605779,0.5112310477044234,2.127599826396447,0,1.7934122478334922,4.25086412057514
3083343,Remodeled Splendid Flat in Bucktown/Wicker Park,209564,Amitabh,,Logan Square,41.91533279418945,-87.67047882080078,Entire home/apt,177.0,2,161,2025-08-19,1.21,5,41,16,R18000036344,POINT (1164661.386020878 1912434.319101306),10,Logan Square,4.670919201053568,5.008157206345244,16.213131315405015,3.1192173061539177,6.453406457743558,7.192533172428419,0.17084484494304694,1.6129292571810159,1,2.1624113420622444,2.375654254362454
3088192,2nd floor of 1908 brick two-flat in Logan Square,15710890,Paul,,Logan Square,41.93105,-87.71177,Entire home/apt,168.0,1,541,2025-09-18,3.95,1,116,72,R24000116829,POINT (1153381.459908101 1918077.5350100207),10,Logan Square,7.876059735427032,8.213297740718708,13.007990781031548,6.324357840527382,9.658546992117023,10.397673706801884,0.935382251616543,1.5514449826409207,0,3.984344121916691,4.6409270674114405
3167664,"Ample Artsy Condo w Open Kitchen, Deck",1970552,Evan,,Rogers Park,42.00561,-87.67074,Entire home/apt,,32,53,2025-05-29,0.39,1,0,2,,POINT (1164335.9196539389 1945331.1386470688),3,Rogers Park,10.963018805731995,11.30025681102367,14.411449267311996,9.411316910832344,12.745506062421985,13.484632777106846,0.372042138825088,1.6453493777406731,1,0.6429953417315024,6.706750452104548
3172794,LOFT606:  Gigantic Sunlit Former Factory Home,16090300,John,,Logan Square,41.91634,-87.69335,Entire home/apt,1080.0,1,93,2025-07-20,0.68,9,351,9,R24000121153,POINT (1158433.691066263 1912754.0644955083),10,Logan Square,5.9109647216629435,6.248202726954619,14.973085794795638,4.359262826763293,7.693451978352933,8.432578693037794,1.2955474232629158,1.6896760129862294,0,3.296040662194143,3.5559383248805188
3267902,Ravenswood Guest House Annex,2676165,Richard,,Edgewater,41.98908,-87.66697,Entire home/apt,80.0,2,452,2025-09-22,3.29,1,310,48,R23000104940,POINT (1165407.447544021 1939315.45549048),37,Edgewater,9.620743986286724,9.9579819915784,13.475056224413018,8.069042091387074,11.403231242976714,12.142357957661575,1.4864171174996321,2.0360163949069525,0,0.7422128359989763,5.5761002301124165
3292054,The Roscoe House near Wrigley Field,5960265,Courtney And Garrett,,Lake View,41.94278,-87.65621,Entire home/apt,314.0,4,354,2025-09-22,2.6,2,342,63,R23000105796,POINT (1168466.0121802045 1922466.4766607613),25,Lake View,5.850375905623448,6.187613910915124,15.033674610835133,4.298674010723798,7.632863162313438,8.371989876998299,1.8738717763142934,2.585961096615241,0,1.009608367772252,2.533189280543074
3308694,"""The Annex II"" Huge 1,600 Sq foot Apartment",16707041,Matthew,,Near West Side,41.88711,-87.6438,Entire home/apt,357.0,2,148,2025-09-14,1.35,2,161,15,R21000072734,POINT (1172005.3526963769 1902207.1713854633),13,Near West Side,1.34305662693589,2.3471786135948745,19.540993889522692,0.2551520154911541,3.12554388362588,3.8646705983107412,0.32090474877943787,0.6634251725274939,1,1.2563571390840296,1.5916228574198963
3329088,East Garfield Park 2 Bedroom,16807770,William,,East Garfield Park,41.88367,-87.70864,Entire home/apt,140.0,32,174,2025-09-01,1.27,1,348,22,R25000132441,POINT (1154358.8946801976 1900818.4388345196),51,East Garfield Park,4.422171298382014,5.9523283422166555,16.461879218076568,3.349997713130627,6.204658555072004,6.943785269756865,0.3339115412968877,1.2078339868189192,1,4.568902862403034,4.654196764496433
3376665,Private room and private bath in luxury condo,3533788,Janet,,West Town,41.90973,-87.69655,Private room,87.0,2,75,2025-09-14,0.59,1,275,13,R18000034166,POINT (1157580.629203751 1910338.8925915929),11,West Town,5.615110547154715,5.952348552446391,15.268939969303865,4.063408652255065,7.397597803844705,8.136724518529567,1.4854585858878457,1.5339739117957414,0,3.558861040772609,3.7359230043685274
3385966,Welcome to your 2BD Penthouse,9995028,Chad,,Lake View,41.93594,-87.66953,Entire home/apt,808.0,32,191,2025-09-04,1.51,1,362,1,,POINT (1164861.4984660177 1919945.6183853336),25,Lake View,6.055613678115708,6.392851683407383,14.828436838342874,4.503911783216057,7.838100934805698,8.57722764949056,1.2979231878552722,2.2134010972719955,0,1.7926785229938391,2.7458054328652737
3394750,Park Side Apt. Walk to Orange Line!,8781008,Jenn,,Mckinley Park,41.8251,-87.6739,Entire home/apt,,4,130,2025-08-31,1.35,3,259,21,R24000122754,POINT (1163982.8220148834 1879546.469910753),63,Mckinley Park,5.922344868775514,8.158396824997114,22.313374721571346,5.556066195911086,5.785924711796344,4.741796328461461,2.3125644420442883,2.479853642804847,0,3.888563228467222,5.430605112988131
3434136,Beautiful West Lakeview location,17217012,Janet,,Lake View,41.94159,-87.65099,Private room,75.0,32,176,2023-10-15,1.29,1,344,0,,POINT (1169889.6078359664 1922044.0986898039),25,Lake View,5.500759688441758,5.837997693733434,15.383290828016824,3.949057793542108,7.283246945131748,8.02237365981661,1.906227567611945,2.725500604980793,0,0.7699256968620911,2.301490453908292
3445991,"#55-Clean,Great area. free parking, 24h check in.",13389580,Edgar K,,Dunning,41.94418,-87.79895,Private room,,32,7,2025-01-12,0.05,1,30,1,,POINT (1129629.3045318914 1922702.213370173),8,Dunning,13.250460064283459,13.587698069575135,7.633590452175122,11.698758169383808,15.032947320973449,15.77207403565831,1.5582519920761424,1.6178933063885628,0,8.102247849822543,9.221684018998186
3453656,Private large room with your own bathroom,17405364,Jennifer,,Rogers Park,42.00146,-87.66982,Private room,,28,48,2025-01-24,0.38,2,111,5,R21000073244,POINT (1164597.6870318488 1943820.7876013317),3,Rogers Park,10.627390316404908,10.964628321696585,14.174975087799293,9.075688421505259,12.4098775730949,13.14900428777976,0.6369739384654814,1.73643422782869,0,0.669233800640049,6.422498916323392
3517984,Private room w/bath in urban canopy,11294056,Amanda,,Hyde Park,41.79963,-87.59186,Private room,113.0,1,514,2025-09-02,3.8,1,55,47,R17000015187,POINT (1186423.567893725 1870447.625453293),1,Hyde Park,7.402731465775904,7.0654934604842285,28.286781982234483,8.954433360675555,5.6202442090859135,4.881117494401053,0.2627410917433981,0.4891486618960153,1,0.5726972884884104,0.877380094566003
3570616,1 Bedroom Victorian Beauty at Logan Square!,3920450,Vasileios,,Logan Square,41.93047,-87.7196,Entire home/apt,98.0,32,160,2024-10-01,1.18,4,142,1,,POINT (1151252.369512501 1917850.833460798),10,Logan Square,8.236360653301535,8.57359865859321,12.647689863157046,6.684658758401885,10.018847909991525,10.757974624676386,0.5776591318937013,1.2959871350225107,0,4.384933840028309,5.0247488169748085
3590692,"Modern, Super-CLEAN, Garden Level  Bedroom 3",12955486,Luke,,Edgewater,41.99103,-87.66166,Private room,49.0,20,49,2025-09-04,0.36,3,64,2,R18000034100,POINT (1166845.4573094556 1940037.323986602),37,Edgewater,9.48511117012906,9.822349175420735,13.884124076980559,7.933409275229408,11.267598426819049,12.00672514150391,1.4700248341212265,2.0830996628263154,0,0.44373820017876253,5.6005083588706635
3638744,Chicago Suite 1BR/1BA (3709-G2),837429,Petru,,Irving Park,41.95965,-87.72016,Entire home/apt,92.0,14,50,2025-08-24,0.37,1,341,4,R22000091033,POINT (1151023.9215857838 1928483.0106185414),46,Irving Park,10.29329722232814,10.630535227619816,10.59075329413044,8.741595327428492,12.07578447901813,12.814911193702992,0.7220741764950195,1.1153577971146005,0,3.9049359022749086,5.825222502426605
