listing_id,price,accommodates,bedrooms,bathrooms,room_type,property_type,review_scores_rating,occupancy_proxy,weekend_occupancy_proxy,summer_occupancy_proxy,winter_occupancy_proxy,total_review_count,recent_review_count,avg_review_length,estimated_annual_revenue,log_revenue,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,beds,minimum_nights,maximum_nights,has_availability,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_type_clean_Entire home,property_type_clean_Entire rental unit,property_type_clean_Other,property_type_clean_Private room in home,property_type_clean_Private room in rental unit,Amenity_PCA_1,Amenity_PCA_2,Amenity_PCA_3,Amenity_PCA_4,Amenity_PCA_5,Cluster_ID
785429618431075490,207.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.06575342465753424,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,4967.999999999999,8.51097389160232,0.0,4.0,6.0,0.0,0.0,Near North Side,41.8945286,-87.63340520000003,1.0,32,1125,1.0,6,341,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,t,612,1.59,False,False,False,False,True,False,False,False,-2.0705105130649626,2.0540997018353924,-1.7321163356782134,0.1290498901751727,0.4631562719004382,0
785429886476112156,293.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.23013698630136986,0.23076923076923078,0.0,0.3333333333333333,0.0,0.0,0.0,24611.999999999996,10.111030037621687,0.0,4.0,6.0,0.0,0.0,Near North Side,41.8945286,-87.63340520000003,1.0,32,1125,1.0,14,281,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,t,612,1.59,False,False,False,False,True,False,False,False,-2.1819195418660127,1.8627764538536704,-1.6464505634251818,0.0419499112566209,0.2075090986458742,0
785430167716769323,293.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.0273972602739726,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,2929.9999999999995,7.983098940710892,0.0,4.0,6.0,0.0,0.0,Near North Side,41.8945286,-87.63340520000003,1.0,32,1125,1.0,20,355,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,t,612,1.59,False,False,False,False,True,False,False,False,-2.0705105130649626,2.0540997018353924,-1.7321163356782134,0.1290498901751727,0.4631562719004382,0
786314859980446423,396.0,6,3.0,2.0,Entire home/apt,Entire rental unit,4.76,0.2821917808219178,0.33653846153846156,0.21739130434782608,0.14444444444444443,113.0,33.0,245.7433628318584,40788.0,10.616167716198387,1.0,25.0,29.0,1.0,1.0,Near North Side,41.8986092,-87.6206819,4.0,2,60,1.0,11,262,113,33,5,42,4.8,4.75,4.91,4.93,4.96,4.61,f,25,3.42,False,False,False,False,True,False,False,False,-0.6096691369333547,0.7210311691432665,-0.8096883805739586,0.1853755485458643,0.1673683943305665,1
786499125056084115,269.0,5,2.0,1.0,Entire home/apt,Entire rental unit,4.95,0.5452054794520548,0.5673076923076923,1.0,0.0,38.0,11.0,212.18421052631578,53531.0,10.888034884916266,1.0,1.0,1.0,1.0,1.0,Lake View,41.93894,-87.65524,3.0,2,150,1.0,22,166,38,11,0,14,4.95,5.0,5.0,4.92,5.0,4.66,f,1,1.38,False,False,False,False,True,False,False,False,0.95671386266159,0.1626391607963064,0.0231036906792593,0.1542980977415762,-0.0062242542178474,1
786697287888008909,209.0,2,1.0,1.0,Entire home/apt,Entire rental unit,5.0,0.10684931506849316,0.10576923076923077,0.0,0.0,1.0,0.0,196.0,8151.0,9.00601857490256,0.0,4.0,6.0,0.0,0.0,Near North Side,41.8945286,-87.63340520000003,1.0,32,1125,1.0,0,326,1,0,0,1,5.0,5.0,3.0,5.0,5.0,5.0,t,612,0.06,False,False,False,False,True,False,False,False,-2.1819195418660127,1.8627764538536704,-1.6464505634251818,0.0419499112566209,0.2075090986458742,0
787566054027005762,319.0,6,2.0,1.0,Entire home/apt,Entire townhouse,,0.005479452054794521,0.0,0.0,0.0,0.0,0.0,0.0,638.0,6.459904454377535,0.0,1616.0,3545.0,1.0,1.0,Austin,41.88513,-87.74932,3.0,32,1125,1.0,28,363,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,t,23,1.59,False,False,False,False,False,True,False,False,-1.8164407170530517,-0.7358504464293543,-0.7679863917214651,0.0314461007440274,-0.486976511943409,0
787823387803441547,181.0,5,2.0,1.0,Entire home/apt,Entire rental unit,4.75,0.03561643835616438,0.07692307692307693,0.0,0.044444444444444446,44.0,17.0,232.8181818181818,2353.0,7.763871287820222,1.0,5.0,6.0,1.0,1.0,Lake View,41.93819,-87.66647,3.0,32,180,1.0,21,352,44,17,1,12,4.66,4.73,4.82,4.91,4.89,4.66,f,5,1.32,False,False,False,False,True,False,False,False,1.5618525357249031,0.079083772362448,-0.9224030940274556,0.0400883150656953,0.126154489899701,1
788314640784579135,121.0,4,2.0,1.5,Entire home/apt,Entire home,3.5,0.01643835616438356,0.019230769230769232,0.0,0.0,2.0,0.0,76.0,725.9999999999999,6.588926477533519,0.0,1616.0,3545.0,1.0,1.0,Roseland,41.70462,-87.61095,2.0,32,1125,1.0,24,359,2,0,0,0,4.5,4.5,3.0,4.5,4.5,4.5,t,23,0.06,False,False,False,True,False,False,False,False,-0.0042833587485837,0.2371765800007965,-0.3898774327664523,1.3541272418589632,-0.2190511572293399,0
788314790952481922,128.0,5,3.0,1.0,Entire home/apt,Entire rental unit,1.0,0.005479452054794521,0.0,0.0,0.0,1.0,0.0,53.0,256.0,5.54907608489522,0.0,1616.0,3545.0,1.0,1.0,East Garfield Park,41.87249,-87.71522,3.0,32,1125,1.0,28,363,1,0,0,1,1.0,1.0,1.0,1.0,3.0,1.0,t,23,0.06,False,False,False,False,True,False,False,False,-1.2753806513515429,0.0521637406086443,-0.5686244525861307,0.799581022440115,-0.2554648345872936,0
789833800906973766,81.0,2,0.0,1.0,Entire home/apt,Entire rental unit,4.78,0.9726027397260274,0.9615384615384616,0.9782608695652174,0.9888888888888889,41.0,0.0,239.02439024390245,28755.000000000004,10.266601720103763,0.0,1.0,1.0,1.0,1.0,Rogers Park,42.0032561,-87.67020029999999,2.0,1,365,1.0,1,10,41,0,0,8,4.68,4.9,4.9,4.98,4.85,4.8,f,1,1.44,False,False,False,False,True,False,False,False,-0.3282825328714902,-0.7051481418840839,1.0684999904251,-1.0038801100640722,-0.7320850377288061,1
790419796797569208,119.0,4,1.0,1.0,Entire home/apt,Entire guesthouse,,0.6027397260273972,0.5961538461538461,0.0,1.0,0.0,0.0,0.0,26179.999999999996,10.17278923583142,1.0,2.0,5.0,1.0,1.0,Logan Square,41.92688,-87.709671,1.0,32,365,1.0,0,145,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,t,1,1.59,False,False,False,False,False,True,False,False,-1.83470019983903,-1.4358198510176012,0.709170781357277,0.2807340031549331,0.0869299960602769,2
790680128488448674,1058.0,15,6.0,6.0,Entire home/apt,Entire rental unit,5.0,0.0027397260273972603,0.0,0.0,0.0,4.0,0.0,137.0,1058.0,6.9650803456014065,1.0,99.0,136.0,1.0,1.0,Near West Side,41.8764586,-87.6555539,9.0,2,365,1.0,30,364,4,0,0,2,4.75,5.0,5.0,4.75,4.75,4.25,f,99,0.13,False,False,False,False,True,False,False,False,1.620005056389855,1.3918441651404891,-0.3283732080058084,-1.3446240657912885,0.3426300808541195,4
790707413840697517,1443.0,16,8.0,8.0,Entire home/apt,Entire rental unit,5.0,0.0027397260273972603,0.0,0.0,0.0,1.0,0.0,253.0,1443.0,7.275172319452771,1.0,99.0,136.0,1.0,1.0,Near West Side,41.8764586,-87.6555539,12.0,3,365,1.0,30,364,1,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,f,99,0.04,False,False,False,False,True,False,False,False,1.2187216074767506,1.4446208089859045,0.4886180754464758,-1.5346628338646138,0.9241740633168168,4
790871331049494974,202.0,8,3.0,2.0,Entire home/apt,Entire condo,4.83,0.6109589041095891,0.6346153846153846,1.0,0.0,161.0,54.0,230.14906832298138,45046.0,10.715461668144288,0.0,30.0,32.0,1.0,1.0,Edgewater,41.9979464,-87.66407389999999,4.0,2,28,1.0,15,142,161,54,4,56,4.88,4.75,4.88,4.95,4.84,4.74,t,20,4.85,False,False,False,False,False,False,False,False,1.4835769059624735,-0.8924852204949913,-1.4392469203193885,0.7597992691780483,0.0309746117156739,1
790883578380308463,167.0,6,3.0,2.0,Entire home/apt,Entire condo,4.82,0.5753424657534246,0.5961538461538461,1.0,0.022222222222222223,161.0,65.0,255.3416149068323,35070.0,10.465129857127469,0.0,30.0,32.0,1.0,1.0,Rogers Park,41.99878411831698,-87.66375526429614,3.0,2,28,1.0,12,155,161,65,9,55,4.86,4.71,4.9,4.93,4.94,4.76,t,20,4.84,False,False,False,False,False,False,False,False,1.5339991364078371,-0.83501421844638,-1.3913013791981932,0.9063353732220442,0.3768168434584769,1
791095286589727449,217.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.0684931506849315,0.0673076923076923,0.0,0.0,0.0,0.0,0.0,5424.999999999999,8.598957493218878,0.0,4.0,6.0,0.0,0.0,Near North Side,41.8911616,-87.62226299999999,1.0,32,1125,1.0,5,340,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,t,612,1.59,False,False,False,False,True,False,False,False,-2.1276639849613983,2.080533793348329,-1.7462022383978673,0.1517676476392865,0.3718837433489232,0
791098295374217170,342.0,4,2.0,2.0,Entire home/apt,Entire rental unit,,0.6821917808219178,0.6826923076923077,0.0,1.0,0.0,0.0,0.0,85158.0,11.35227537633631,0.0,4.0,6.0,0.0,0.0,Near North Side,41.8911616,-87.62226299999999,2.0,32,1125,1.0,0,116,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,t,612,1.59,False,False,False,False,True,False,False,False,-2.1276639849613983,2.080533793348329,-1.7462022383978673,0.1517676476392865,0.3718837433489232,0
791460640504372746,108.0,4,2.0,2.0,Entire home/apt,Entire rental unit,4.75,0.11232876712328767,0.125,0.0,0.0,12.0,3.0,244.58333333333334,4428.0,8.395929103923198,0.0,3.0,3.0,1.0,1.0,North Lawndale,41.86133168177298,-87.70581375807524,2.0,2,1125,1.0,19,324,12,3,1,1,4.92,4.83,4.92,4.92,3.67,4.67,f,3,0.41,False,False,False,False,True,False,False,False,-0.691747000600381,-1.427761997282063,0.0440766380548085,0.0875218832779437,0.2544640227991178,0
792011009005802909,95.0,8,2.0,1.0,Private room,Private room in condo,,0.27671232876712326,0.2692307692307692,0.0,0.34444444444444444,0.0,0.0,0.0,9595.0,9.169101623959586,0.0,2.0,2.0,1.0,1.0,West Elsdon,41.79669927615561,-87.73202065396728,4.0,32,1125,1.0,0,264,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,f,1,1.59,False,True,False,False,False,True,False,False,1.439303492062907,0.1202001597827417,-0.1430125433114626,-0.0894559262153272,0.1149579088042753,2
792077784641835604,126.0,6,3.0,2.0,Entire home/apt,Entire rental unit,5.0,0.0273972602739726,0.019230769230769232,0.0,0.0,7.0,5.0,339.0,1259.9999999999998,7.139660335964919,1.0,2.0,2.0,1.0,1.0,Washington Park,41.79283790426646,-87.61727798803057,3.0,32,365,1.0,20,355,7,5,0,5,5.0,5.0,5.0,5.0,5.0,4.86,f,2,0.32,False,False,False,False,True,False,False,False,1.200628695717159,-0.6969456291904554,0.4958942182389447,0.9605268409940648,1.0216820001740756,1
792540789158442641,200.0,2,1.0,1.0,Entire home/apt,Entire rental unit,3.33,1.0,1.0,1.0,1.0,3.0,0.0,315.6666666666667,73000.0,11.19822841866684,0.0,4.0,6.0,0.0,0.0,Near North Side,41.8945286,-87.63340520000003,1.0,32,1125,1.0,0,0,3,0,0,1,3.33,3.33,4.0,2.67,3.67,3.33,t,612,0.11,False,False,False,False,True,False,False,False,-2.0705105130649626,2.0540997018353924,-1.7321163356782134,0.1290498901751727,0.4631562719004382,0
793494058458745362,500.0,10,4.0,3.0,Entire home/apt,Entire home,,0.0136986301369863,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,2500.0,7.824445930877619,0.0,1.0,2.0,1.0,0.0,Lower West Side,41.85818027349205,-87.64664831207952,5.0,1,365,1.0,25,360,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,t,1,1.59,False,False,False,True,False,False,False,False,1.6525911774787017,-0.1253425523720506,0.6719356548048863,0.1126643667374068,0.8380202133940734,4
793519585729936101,232.0,4,1.0,1.0,Private room,Room in hotel,4.76,0.8356164383561644,0.8461538461538461,1.0,1.0,127.0,40.0,157.88188976377953,70760.0,11.167063280451986,1.0,17.0,18.0,1.0,1.0,Loop,41.88538372043955,-87.62984037821218,2.0,1,365,1.0,22,60,127,40,3,41,4.81,4.8,4.88,4.7,4.91,4.7,t,17,3.86,False,True,False,False,False,True,False,False,-1.6196353260718506,-0.3323532794738937,-0.404032334300876,-2.042163673583649,-1.307584637237205,2
794269127115279841,87.0,1,1.0,1.0,Private room,Private room in rental unit,,0.7534246575342466,0.7596153846153846,1.0,0.7777777777777778,0.0,0.0,0.0,23925.0,10.082721012730849,0.0,1.0,1.0,1.0,0.0,Hyde Park,41.7934587,-87.5946779,1.0,60,60,1.0,30,90,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,f,1,1.59,False,True,False,False,False,False,False,True,-3.0737011918399797,-2.0359130021704024,-0.1136577564118483,-0.1601884442853612,0.4040108720415048,2
794432943433581906,192.0,6,3.0,2.5,Entire home/apt,Entire townhouse,4.94,0.9616438356164384,0.9615384615384616,1.0,1.0,50.0,17.0,281.06,67392.0,11.118296433940062,1.0,3.0,3.0,1.0,0.0,Lower West Side,41.8484587506757,-87.68523189085427,3.0,6,250,1.0,14,14,50,17,0,11,4.84,4.94,4.94,4.94,4.44,4.86,f,3,1.59,False,False,False,False,False,True,False,False,2.444494705112399,-1.132890724109205,-0.8217710339130574,-0.2163564904555072,-0.3993226858295772,1
795099860511357681,150.0,2,1.0,1.0,Private room,Private room in rental unit,5.0,0.12054794520547946,0.1346153846153846,0.0,0.0,2.0,0.0,64.5,6600.0,8.79497643168877,0.0,5.0,5.0,1.0,0.0,Logan Square,41.92418058244831,-87.69367877941414,1.0,2,250,1.0,3,321,2,0,0,0,5.0,5.0,5.0,5.0,5.0,4.5,f,5,0.06,False,True,False,False,False,False,False,True,1.7343730370315993,0.348309730855695,0.4807335155231209,-0.2185030343992254,-0.525490612968214,2
795378398401248815,150.0,2,1.0,1.0,Private room,Private room in rental unit,4.38,0.1232876712328767,0.1346153846153846,0.0,0.0,8.0,3.0,374.5,6750.0,8.81744592104187,0.0,5.0,5.0,1.0,0.0,Logan Square,41.92548,-87.69586,1.0,2,41,1.0,3,320,8,3,0,4,4.25,4.25,4.38,4.75,4.75,4.38,f,5,0.29,False,True,False,False,False,False,False,True,1.7519688613656483,0.070659441623059,0.3896909992988872,0.1406923320950011,-0.8309581108037725,2
796407726018721299,232.0,2,1.0,1.0,Private room,Room in hotel,4.75,0.8328767123287671,0.8269230769230769,1.0,1.0,4.0,3.0,343.25,70528.0,11.163779251737894,1.0,17.0,18.0,1.0,1.0,Loop,41.883912348741696,-87.62969354144141,1.0,1,365,1.0,23,61,4,3,0,3,5.0,4.5,4.75,4.5,4.75,5.0,t,17,0.21,False,True,False,False,False,True,False,False,-1.6196353260718506,-0.3323532794738937,-0.404032334300876,-2.042163673583649,-1.307584637237205,2
796465765285127869,232.0,2,1.0,1.0,Private room,Room in boutique hotel,4.83,0.8191780821917808,0.8269230769230769,1.0,1.0,35.0,16.0,170.82857142857142,69368.0,11.147195360822078,1.0,17.0,18.0,1.0,1.0,Loop,41.88386255848874,-87.63009639524205,1.0,1,365,1.0,26,66,35,16,1,19,4.83,4.77,4.94,4.89,4.94,4.89,t,17,1.06,False,True,False,False,False,True,False,False,-2.855267914451162,-0.714799339279397,-0.0887302738522312,-1.0821346604165352,-0.3665774436511853,2
796465880869883962,232.0,2,1.0,1.0,Private room,Room in hotel,4.73,0.8301369863013699,0.8269230769230769,1.0,1.0,37.0,5.0,130.40540540540542,70296.0,11.160484402634983,1.0,17.0,18.0,1.0,1.0,Loop,41.88407983227038,-87.62811298077611,1.0,1,365,1.0,24,62,37,5,1,11,4.65,4.59,4.62,4.65,4.92,4.57,t,17,1.13,False,True,False,False,False,True,False,False,-2.863513650181172,-1.283725266476487,-0.1926550333139293,-1.289715581837021,-0.2427546638027592,2
796502673687573569,232.0,2,1.0,1.0,Private room,Room in hotel,4.93,0.8356164383561644,0.8365384615384616,1.0,1.0,45.0,28.0,123.91111111111111,70760.0,11.167063280451986,1.0,17.0,18.0,1.0,1.0,Loop,41.88531185092463,-87.62800989833387,1.0,1,365,1.0,22,60,45,28,1,13,4.93,4.87,4.96,4.87,4.91,4.73,t,17,1.36,False,True,False,False,False,True,False,False,-2.855267914451162,-0.714799339279397,-0.0887302738522312,-1.0821346604165352,-0.3665774436511853,2
796577437412249252,136.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.54,0.8767123287671232,0.8942307692307693,1.0,1.0,39.0,7.0,194.69230769230768,43520.0,10.680998859207012,0.0,5.0,5.0,1.0,0.0,Lake View,41.95447550889623,-87.67043441248222,1.0,2,90,1.0,10,45,39,7,0,9,4.64,4.69,4.72,4.87,4.72,4.51,t,5,1.2,False,False,False,False,True,False,False,False,0.5859297595018642,0.0657152752028142,-0.5754873696967412,-0.0651765372115805,0.5152515049271477,0
796603565653623748,80.0,5,2.0,1.0,Entire home/apt,Entire home,4.54,0.09041095890410959,0.09615384615384616,0.0,0.0,28.0,16.0,236.67857142857142,2640.0,7.878912912297133,0.0,3.0,5.0,1.0,0.0,Austin,41.89904,-87.75435,2.0,2,1125,1.0,4,332,28,16,1,12,4.54,4.39,4.64,4.75,4.14,4.5,f,3,1.02,False,False,False,True,False,False,False,False,1.4277010414182034,-0.8784545291253085,-0.0252214639242542,0.7995198551407575,-0.5863445184158885,1
796884430156054658,234.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.2821917808219178,0.28846153846153844,0.0,0.4,0.0,0.0,0.0,24102.0,10.09009159305939,0.0,4.0,6.0,0.0,0.0,Near North Side,41.8950138,-87.62791490000001,1.0,32,1125,1.0,1,262,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,t,612,1.59,False,False,False,False,True,False,False,False,-1.9736376222351584,2.269191423157503,-1.8291044981659803,0.1453409922183804,0.6987731064976933,0
796884763450914647,226.0,2,1.0,1.0,Entire home/apt,Entire rental unit,5.0,0.12054794520547946,0.11538461538461539,0.0,0.0,1.0,0.0,215.0,9944.0,9.204825191288073,0.0,4.0,6.0,0.0,0.0,Near North Side,41.8945286,-87.63340520000003,1.0,32,1125,1.0,0,321,1,0,0,0,5.0,5.0,3.0,5.0,4.0,4.0,t,612,0.04,False,False,False,False,True,False,False,False,-2.0705105130649626,2.0540997018353924,-1.7321163356782134,0.1290498901751727,0.4631562719004382,0
796886940740501619,222.0,2,1.0,1.0,Entire home/apt,Entire rental unit,,0.6958904109589041,0.6923076923076923,0.043478260869565216,1.0,0.0,0.0,0.0,56388.0,10.940029383003269,0.0,4.0,6.0,0.0,0.0,Loop,41.8860812,-87.63422229999998,1.0,32,1125,1.0,0,111,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,t,612,1.59,False,False,False,False,True,False,False,False,-1.9403665030750783,2.292194903822766,-1.9074561892557644,0.146392293410061,0.7069634015967957,0
797240135572507251,217.0,10,4.0,2.0,Entire home/apt,Entire rental unit,4.81,0.08493150684931507,0.0673076923076923,0.0,0.0,125.0,40.0,233.528,6727.0,8.814033201652784,1.0,5.0,6.0,1.0,1.0,West Town,41.8935875,-87.6617254,4.0,2,360,1.0,15,334,125,40,3,50,4.84,4.7,4.94,4.95,4.85,4.74,t,3,3.89,False,False,False,False,True,False,False,False,2.8546008556315177,0.3187680395555543,-0.1741830859680799,-0.4484513509412496,0.0060345717835344,1
797366668806692109,89.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.88,0.8438356164383561,0.8461538461538461,0.6195652173913043,1.0,82.0,6.0,168.71951219512195,27412.0,10.21877263241388,0.0,1.0,1.0,1.0,1.0,Woodlawn,41.78203946605952,-87.61392391427937,2.0,2,14,1.0,0,57,82,6,0,33,4.88,4.88,4.96,4.93,4.33,4.78,f,1,2.54,False,False,False,False,True,False,False,False,1.136128106886328,-1.969712327573319,-0.7503555763816522,0.9420769877782385,0.0781425751669391,1
798035438434398838,157.0,3,2.0,1.0,Entire home/apt,Entire rental unit,4.98,0.40273972602739727,0.4423076923076923,0.7934782608695652,0.18888888888888888,178.0,66.0,260.69101123595505,23079.0,10.046721720622037,1.0,1.0,1.0,1.0,1.0,Edgewater,41.9823189,-87.67370919999999,2.0,2,1125,1.0,8,218,178,65,4,67,4.99,4.98,4.98,4.96,4.97,4.92,f,1,5.52,False,False,False,False,True,False,False,False,2.0761545539513224,-1.1261932817508558,-0.1291929833532697,0.0797719063441245,-0.2456070742716698,1
798550379778693100,109.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.94,0.3315068493150685,0.34615384615384615,0.7934782608695652,0.0,52.0,30.0,231.17307692307693,13189.0,9.48721424571136,1.0,1.0,1.0,1.0,0.0,North Park,41.97356674231713,-87.71683394908906,2.0,1,29,1.0,16,244,52,30,4,3,4.88,5.0,4.88,4.96,4.88,4.81,f,1,1.66,False,False,False,False,True,False,False,False,0.2033990714709443,-0.3150198878092509,-0.3811007276960368,0.5365720427527563,-0.8922149809599819,1
798593024970947062,171.0,2,1.0,1.0,Entire home/apt,Entire rental unit,4.83,0.4328767123287671,0.41346153846153844,0.0,0.9888888888888889,64.0,10.0,207.046875,27017.999999999996,10.204295601206814,1.0,1.0,2.0,1.0,1.0,Lincoln Park,41.911658161235614,-87.64754421472807,1.0,28,365,1.0,5,207,64,10,1,28,4.86,4.77,4.81,4.97,4.97,4.7,f,1,1.99,False,False,False,False,True,False,False,False,1.3607655982249385,0.4606273623289891,-1.239128376856299,-0.2722257264700214,0.0893372730149606,1
799968905188661289,149.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.89,0.42191780821917807,0.4423076923076923,0.7934782608695652,0.0,44.0,16.0,275.95454545454544,22946.0,10.040942487989975,0.0,2.0,2.0,1.0,1.0,Edgewater,41.99126188937719,-87.67162565141916,2.0,2,1125,1.0,0,211,44,16,4,14,5.0,5.0,5.0,4.95,4.93,4.86,f,2,1.44,False,False,False,False,True,False,False,False,2.4466317023409503,-0.9478498198360276,-1.265029185421667,0.6474379074388489,-0.1648267261188713,1
801373794766236676,110.0,4,1.0,1.0,Entire home/apt,Entire rental unit,4.84,0.049315068493150684,0.04807692307692308,0.0,0.0,141.0,34.0,216.53900709219857,1979.9999999999998,7.591357046698551,1.0,1.0,1.0,1.0,1.0,Portage Park,41.94246,-87.7496,1.0,1,1125,1.0,19,347,141,34,3,65,4.93,4.84,4.96,4.94,4.82,4.8,f,1,4.32,False,False,False,False,True,False,False,False,2.1933590904584226,-0.4982603877791223,-0.3401026947112495,-0.0266025350521098,-0.7561866444495613,1
801512085106777604,232.0,2,1.0,1.0,Private room,Room in hotel,4.76,0.8328767123287671,0.8269230769230769,1.0,1.0,45.0,7.0,99.66666666666667,70528.0,11.163779251737894,1.0,17.0,18.0,1.0,1.0,Loop,41.88540882301161,-87.62790300382814,1.0,1,365,1.0,23,61,45,7,0,12,4.87,4.69,4.91,4.87,4.93,4.64,t,17,1.37,False,True,False,False,False,True,False,False,-1.6196353260718506,-0.3323532794738937,-0.404032334300876,-2.042163673583649,-1.307584637237205,2
802052397517471268,135.0,4,2.0,1.0,Entire home/apt,Entire rental unit,4.91,0.3013698630136986,0.3076923076923077,0.782608695652174,0.0,32.0,17.0,289.1875,14849.999999999998,9.605822482030945,1.0,6.0,6.0,1.0,0.0,Douglas,41.82778,-87.617747,1.0,3,60,1.0,15,255,32,17,3,21,4.94,4.84,4.91,4.94,4.84,4.84,t,2,1.74,False,False,False,False,True,False,False,False,-2.2048375115453256,-2.067701412412525,-0.2830708194966161,-0.4018816106106022,-0.3001986777269446,1
802090370275514063,197.0,3,1.0,1.0,Entire home/apt,Entire rental unit,,0.7561643835616438,0.75,1.0,0.7666666666666667,0.0,0.0,0.0,54372.0,10.90362298610533,0.0,3.0,3.0,1.0,1.0,Near North Side,41.89235095584614,-87.61815156193146,1.0,32,365,1.0,30,89,0,0,0,0,4.89,4.87,4.93,4.95,4.87,4.78,f,3,1.59,False,False,False,False,True,False,False,False,-2.703302015799295,-1.5800561223511689,0.3888872618270944,-0.1206965322549572,0.6737724710596023,0
802156212507389800,165.0,5,3.0,1.0,Entire home/apt,Entire guesthouse,4.81,0.3835616438356164,0.38461538461538464,0.7934782608695652,0.2222222222222222,58.0,14.0,242.55172413793105,23100.0,10.047631185616188,1.0,1.0,3.0,1.0,1.0,Washington Park,41.79126,-87.62173,3.0,30,30,1.0,21,225,58,14,1,13,4.84,4.83,4.83,4.88,4.45,4.79,f,1,1.83,False,False,False,False,False,True,False,False,2.6083489932154813,-0.3116587948828313,-0.2663665584185699,-0.4974645508542963,0.4826573329604498,1
802414610756875783,62.0,2,1.0,2.0,Private room,Private room in rental unit,4.91,0.0136986301369863,0.019230769230769232,0.0,0.0,34.0,17.0,220.02941176470588,310.0,5.739792912179234,1.0,9.0,11.0,1.0,1.0,Lower West Side,41.84857,-87.68483,1.0,5,365,1.0,25,360,34,17,2,11,4.94,4.76,4.91,4.97,4.71,4.74,f,9,1.12,False,True,False,False,False,False,False,True,0.1688499169080604,0.9913692747870452,1.0138093137435211,0.534170800983839,-0.6213639884571532,2
